_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,category,category:confidence,image_broken,image_broken:confidence,category_gold,image_broken_gold,image_url,number,tag_1,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,val_1,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9
716866260,FALSE,finalized,3,5/7/15 10:02,2601-721868,0.6774,,1,,,https://t.pimg.jp/007/130/907/1/7130907.jpg,7130907,aquarelle,,,,,,,,,watercolor,water color,watercolor painting,watercolour painting,,,,,2601-727019,,,,,,,,,2601-706011,2601-820465,2601-721868,2601-1434534,,,,
716866261,FALSE,finalized,3,5/7/15 9:44,61772-680484,1,,1,,,https://t.pimg.jp/007/131/157/1/7131157.jpg,7131157,be glad,,,,,,,,,delighted,happy,pleased,,,,,,61772-1032005,,,,,,,,,61772-680484,61772-678986,61772-681560,,,,,
716866262,FALSE,finalized,3,5/7/15 14:30,53179-690205,1,,1,,,https://t.pimg.jp/007/131/451/1/7131451.jpg,7131451,corpulence,,,,,,,,,fatness,obesity,,,,,,,53179-742823,,,,,,,,,53179-690205,53179-708039,,,,,,
716866263,FALSE,finalized,3,5/7/15 9:10,53179-742823,0.6774,,1,,,https://t.pimg.jp/007/131/484/1/7131484.jpg,7131484,corpulence,,,,,,,,,fatness,obesity,,,,,,,53179-742823,,,,,,,,,53179-690205,53179-708039,,,,,,
716866264,FALSE,finalized,3,5/7/15 9:00,27355-792633,1,,1,,,https://t.pimg.jp/007/132/759/1/7132759.jpg,7132759,face down,,,,,,,,,prone position,,,,,,,,27355-792633,,,,,,,,,27355-1587310,,,,,,,
716866265,FALSE,finalized,3,5/7/15 13:12,No data available,1.0645,,1,,,https://t.pimg.jp/007/136/634/1/7136634.jpg,7136634,variety of cherry tree with drooping branches,,,,,,,,,weeping cherry,weeping cherry tree,,,,,,,4019-1585600,,,,,,,,,4019-828704,4019-830145,,,,,,
716866266,FALSE,finalized,3,5/7/15 9:07,10767-706436,1,,1,,,https://t.pimg.jp/007/137/553/1/7137553.jpg,7137553,wire,,,,,,,,,wires,,,,,,,,10767-706428,,,,,,,,,10767-706436,,,,,,,
716866267,FALSE,finalized,3,5/7/15 13:41,none,0.6562,,1,,,https://t.pimg.jp/007/140/751/1/7140751.jpg,7140751,circumstances,,,,,,,,,livelihood,living,subsistence,,,,,,3020-713775,,,,,,,,,3020-694948,3020-694955,3020-720058,,,,,
716866268,FALSE,finalized,3,5/7/15 10:11,3020-713775,0.6429,,1,,,https://t.pimg.jp/007/140/762/1/7140762.jpg,7140762,circumstances,,,,,,,,,livelihood,living,subsistence,,,,,,3020-713775,,,,,,,,,3020-694948,3020-694955,3020-720058,,,,,
716866269,FALSE,finalized,3,5/7/15 11:04,14652-700970,1,,1,,,https://t.pimg.jp/007/147/619/1/7147619.jpg,7147619,scarf,,,,,,,,,scarves,,,,,,,,14652-700970,,,,,,,,,14652-750529,,,,,,,
716866270,FALSE,finalized,3,5/7/15 11:38,6513-681207,0.6333,,1,,,https://t.pimg.jp/007/148/357/1/7148357.jpg,7148357,mail,,,,,,,,,post,postal service,,,,,,,6513-681207,,,,,,,,,6513-681582,6513-707268,,,,,,
716866271,FALSE,finalized,3,5/7/15 11:34,14652-700970,0.6452,,1,,,https://t.pimg.jp/007/162/126/1/7162126.jpg,7162126,scarf,,,,,,,,,scarves,,,,,,,,14652-700970,,,,,,,,,14652-750529,,,,,,,
716866272,FALSE,finalized,3,5/7/15 11:11,7289-726231,1,,1,,,https://t.pimg.jp/007/177/311/1/7177311.jpg,7177311,bell-pepper,,,,,,,,,paprica,paprika,paprikas,,,,,,7289-764678,,,,,,,,,7289-726231,7289-697827,7289-752513,,,,,
716866273,FALSE,finalized,3,5/7/15 12:58,6720-680387,1,,1,,,https://t.pimg.jp/007/178/030/1/7178030.jpg,7178030,confidence,,,,,,,,,faith,reliance,trust,,,,,,6720-680387,,,,,,,,,6720-690074,6720-713132,6720-704956,,,,,
716866274,FALSE,finalized,3,5/7/15 13:18,27355-1587310,1,,1,,,https://t.pimg.jp/007/178/339/1/7178339.jpg,7178339,face down,,,,,,,,,prone position,,,,,,,,27355-792633,,,,,,,,,27355-1587310,,,,,,,
716866275,FALSE,finalized,3,5/7/15 9:54,14652-700970,0.6562,,1,,,https://t.pimg.jp/007/179/375/1/7179375.jpg,7179375,scarf,,,,,,,,,scarves,,,,,,,,14652-700970,,,,,,,,,14652-750529,,,,,,,
716866277,FALSE,finalized,3,5/7/15 9:15,14652-700970,0.6823,,1,,,https://t.pimg.jp/007/179/466/1/7179466.jpg,7179466,scarf,,,,,,,,,scarves,,,,,,,,14652-700970,,,,,,,,,14652-750529,,,,,,,
716866278,FALSE,finalized,3,5/7/15 10:31,14652-700970,0.6667,,1,,,https://t.pimg.jp/007/179/472/1/7179472.jpg,7179472,scarf,,,,,,,,,scarves,,,,,,,,14652-700970,,,,,,,,,14652-750529,,,,,,,
716866279,FALSE,finalized,3,5/7/15 10:09,6720-680387,1,,1,,,https://t.pimg.jp/007/179/654/1/7179654.jpg,7179654,confidence,,,,,,,,,faith,reliance,trust,,,,,,6720-680387,,,,,,,,,6720-690074,6720-713132,6720-704956,,,,,
716866280,FALSE,finalized,3,5/7/15 10:23,none,0.6552,,1,,,https://t.pimg.jp/007/191/044/1/7191044.jpg,7191044,scarf,,,,,,,,,scarves,,,,,,,,14652-700970,,,,,,,,,14652-750529,,,,,,,
716866281,FALSE,finalized,3,5/7/15 9:10,6720-680387,0.7,,1,,,https://t.pimg.jp/007/191/411/1/7191411.jpg,7191411,confidence,,,,,,,,,faith,reliance,trust,,,,,,6720-680387,,,,,,,,,6720-690074,6720-713132,6720-704956,,,,,
716866282,FALSE,finalized,3,5/7/15 9:03,none,0.6875,,1,,,https://t.pimg.jp/007/191/456/1/7191456.jpg,7191456,confidence,,,,,,,,,faith,reliance,trust,,,,,,6720-680387,,,,,,,,,6720-690074,6720-713132,6720-704956,,,,,
716866283,FALSE,finalized,3,5/7/15 11:27,44741-795792,1,,1,,,https://t.pimg.jp/007/191/895/1/7191895.jpg,7191895,hair salon,,,,,,,,,hair-salon,,,,,,,,44741-795792,,,,,,,,,44741-692204,,,,,,,
716866284,FALSE,finalized,3,5/7/15 9:51,none,1,,1,,,https://t.pimg.jp/007/192/222/1/7192222.jpg,7192222,circumstances,,,,,,,,,livelihood,living,subsistence,,,,,,3020-713775,,,,,,,,,3020-694948,3020-694955,3020-720058,,,,,
716866285,FALSE,finalized,3,5/7/15 11:20,12344-686781,0.6774,,1,,,https://t.pimg.jp/007/195/527/1/7195527.jpg,7195527,coffeecup,,,,,,,,,coffee cup,,,,,,,,12344-686791,,,,,,,,,12344-686781,,,,,,,
716866286,FALSE,finalized,3,5/7/15 11:24,98358-1602634,1,,1,,,https://t.pimg.jp/007/205/975/1/7205975.jpg,7205975,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866287,FALSE,finalized,3,5/7/15 13:03,98358-679932,1,,1,,,https://t.pimg.jp/007/206/244/1/7206244.jpg,7206244,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866288,FALSE,finalized,3,5/7/15 9:12,98358-1602634,1,,1,,,https://t.pimg.jp/007/207/536/1/7207536.jpg,7207536,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866289,FALSE,finalized,3,5/7/15 14:16,98358-1602634,1,,1,,,https://t.pimg.jp/007/208/059/1/7208059.jpg,7208059,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866290,FALSE,finalized,3,5/7/15 9:27,98358-1602634,1,,1,,,https://t.pimg.jp/007/208/219/1/7208219.jpg,7208219,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866291,FALSE,finalized,3,5/7/15 12:08,98358-1602634,1,,1,,,https://t.pimg.jp/007/209/141/1/7209141.jpg,7209141,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866292,FALSE,finalized,3,5/7/15 10:25,98358-719024,0.6875,,1,,,https://t.pimg.jp/007/210/268/1/7210268.jpg,7210268,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866293,FALSE,finalized,3,5/7/15 9:58,98358-719024,1,,1,,,https://t.pimg.jp/007/210/390/1/7210390.jpg,7210390,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866294,FALSE,finalized,3,5/7/15 11:22,98358-1602634,0.6875,,1,,,https://t.pimg.jp/007/211/108/1/7211108.jpg,7211108,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866295,FALSE,finalized,3,5/7/15 11:31,98358-1602634,0.6786,,1,,,https://t.pimg.jp/007/211/293/1/7211293.jpg,7211293,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866296,FALSE,finalized,3,5/7/15 10:32,none,0.6875,,1,,,https://t.pimg.jp/007/211/458/1/7211458.jpg,7211458,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866297,FALSE,finalized,3,5/7/15 9:27,none,0.3548,,1,,,https://t.pimg.jp/007/212/068/1/7212068.jpg,7212068,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866298,FALSE,finalized,3,5/7/15 10:03,98358-679932,1,,1,,,https://t.pimg.jp/007/212/510/1/7212510.jpg,7212510,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866299,FALSE,finalized,3,5/7/15 12:58,98358-1602634,1,,1,,,https://t.pimg.jp/007/213/108/1/7213108.jpg,7213108,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866300,FALSE,finalized,3,5/7/15 9:40,98358-679932,1,,1,,,https://t.pimg.jp/007/213/917/1/7213917.jpg,7213917,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866301,FALSE,finalized,3,5/7/15 9:18,98358-1602634,1,,1,,,https://t.pimg.jp/007/213/920/1/7213920.jpg,7213920,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866302,FALSE,finalized,3,5/7/15 9:55,none,1,,1,,,https://t.pimg.jp/007/214/252/1/7214252.jpg,7214252,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866303,FALSE,finalized,3,5/7/15 13:36,98358-1602634,1,,1,,,https://t.pimg.jp/007/214/596/1/7214596.jpg,7214596,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866304,FALSE,finalized,3,5/7/15 12:14,98358-679932,0.6897,,1,,,https://t.pimg.jp/007/214/966/1/7214966.jpg,7214966,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866305,FALSE,finalized,3,5/7/15 11:25,98358-679932,1,,1,,,https://t.pimg.jp/007/215/088/1/7215088.jpg,7215088,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866306,FALSE,finalized,3,5/7/15 12:42,none,0.6897,,1,,,https://t.pimg.jp/007/215/509/1/7215509.jpg,7215509,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866307,FALSE,finalized,3,5/7/15 13:30,98358-679932,1,,1,,,https://t.pimg.jp/007/215/564/1/7215564.jpg,7215564,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866308,FALSE,finalized,3,5/7/15 9:52,98358-719024,0.6667,,1,,,https://t.pimg.jp/007/215/633/1/7215633.jpg,7215633,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866309,FALSE,finalized,3,5/7/15 13:32,98358-1602634,0.7,,1,,,https://t.pimg.jp/007/215/745/1/7215745.jpg,7215745,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866310,FALSE,finalized,3,5/7/15 10:27,98358-679932,0.7097,,1,,,https://t.pimg.jp/007/216/330/1/7216330.jpg,7216330,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866311,FALSE,finalized,3,5/7/15 9:57,98358-719024,1,,1,,,https://t.pimg.jp/007/216/495/1/7216495.jpg,7216495,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866312,FALSE,finalized,3,5/7/15 9:05,98358-679932,0.6774,,1,,,https://t.pimg.jp/007/217/026/1/7217026.jpg,7217026,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866313,FALSE,finalized,3,5/7/15 10:18,none,1,,1,,,https://t.pimg.jp/007/217/175/1/7217175.jpg,7217175,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866314,FALSE,finalized,3,5/7/15 9:50,98358-1602634,0.6774,,1,,,https://t.pimg.jp/007/218/030/1/7218030.jpg,7218030,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866316,FALSE,finalized,3,5/7/15 9:47,98358-679932,1,,1,,,https://t.pimg.jp/007/218/059/1/7218059.jpg,7218059,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866317,FALSE,finalized,3,5/7/15 12:40,98358-719024,1,,1,,,https://t.pimg.jp/007/218/082/1/7218082.jpg,7218082,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866318,FALSE,finalized,3,5/7/15 12:00,98358-1602634,1,,1,,,https://t.pimg.jp/007/218/960/1/7218960.jpg,7218960,african,,,,,,,,,african person,africans,,,,,,,98358-679932,,,,,,,,,98358-1602634,98358-719024,,,,,,
716866319,FALSE,finalized,3,5/7/15 9:15,1650-765604,1,,1,,,https://t.pimg.jp/007/231/794/1/7231794.jpg,7231794,fresh leaves,,,,,,,,,green leaves,,,,,,,,1650-1584464,,,,,,,,,1650-765604,,,,,,,
716866320,FALSE,finalized,3,5/7/15 11:19,1650-765604,1,,1,,,https://t.pimg.jp/007/231/836/1/7231836.jpg,7231836,fresh leaves,,,,,,,,,green leaves,,,,,,,,1650-1584464,,,,,,,,,1650-765604,,,,,,,
716866321,FALSE,finalized,3,5/7/15 13:07,6720-704956,0.6667,,1,,,https://t.pimg.jp/007/234/423/1/7234423.jpg,7234423,confidence,,,,,,,,,faith,reliance,trust,,,,,,6720-680387,,,,,,,,,6720-690074,6720-713132,6720-704956,,,,,
716866322,FALSE,finalized,3,5/7/15 9:02,6720-704956,1,,1,,,https://t.pimg.jp/007/234/449/1/7234449.jpg,7234449,confidence,,,,,,,,,faith,reliance,trust,,,,,,6720-680387,,,,,,,,,6720-690074,6720-713132,6720-704956,,,,,
716866323,FALSE,finalized,3,5/7/15 9:18,13933-684020,1,,1,,,https://t.pimg.jp/007/236/683/1/7236683.jpg,7236683,banknote,paper-money,,,,,,,,banknotes,bank notes,bill,bills,currency notes,notes,paper currency,paper money,13933-684020,13933-758519,,,,,,,,13933-684021,13933-709718,13933-684510,13933-684519,13933-709721,13933-679374,13933-721846,13933-774644
716866324,FALSE,finalized,3,5/7/15 9:05,10767-706436,1,,1,,,https://t.pimg.jp/007/242/499/1/7242499.jpg,7242499,wire,,,,,,,,,wires,,,,,,,,10767-706428,,,,,,,,,10767-706436,,,,,,,
716866325,FALSE,finalized,3,5/7/15 9:01,7289-764678,1,,1,,,https://t.pimg.jp/007/246/799/1/7246799.jpg,7246799,bell-pepper,,,,,,,,,paprica,paprika,paprikas,,,,,,7289-764678,,,,,,,,,7289-726231,7289-697827,7289-752513,,,,,
716866326,FALSE,finalized,3,5/7/15 9:41,23549-689307,1,,1,,,https://t.pimg.jp/007/246/799/1/7246799.jpg,7246799,aubergine,,,,,,,,,eggplant,,,,,,,,23549-683611,,,,,,,,,23549-689307,,,,,,,
716866327,FALSE,finalized,3,5/7/15 14:16,411-773429,0.6689,,1,,,https://t.pimg.jp/007/247/843/1/7247843.jpg,7247843,middle east,,,,,,,,,middle-east,middle eastern,,,,,,,411-695899,,,,,,,,,411-773429,411-711001,,,,,,
716866328,FALSE,finalized,3,5/7/15 9:55,none,1,,1,,,https://t.pimg.jp/007/248/387/1/7248387.jpg,7248387,investigate,,,,,,,,,wash,washing,,,,,,,18057-693794,,,,,,,,,18057-705942,18057-705952,,,,,,
716866329,FALSE,finalized,3,5/7/15 10:43,1650-765604,1,,1,,,https://t.pimg.jp/007/258/874/1/7258874.jpg,7258874,fresh leaves,,,,,,,,,green leaves,,,,,,,,1650-1584464,,,,,,,,,1650-765604,,,,,,,
716866330,FALSE,finalized,3,5/7/15 9:47,23549-689307,1,,1,,,https://t.pimg.jp/007/263/603/1/7263603.jpg,7263603,aubergine,,,,,,,,,eggplant,,,,,,,,23549-683611,,,,,,,,,23549-689307,,,,,,,
716866331,FALSE,finalized,3,5/7/15 10:00,none,1,,1,,,https://t.pimg.jp/007/270/622/1/7270622.jpg,7270622,confidence,,,,,,,,,faith,reliance,trust,,,,,,6720-680387,,,,,,,,,6720-690074,6720-713132,6720-704956,,,,,
716866332,FALSE,finalized,3,5/7/15 9:22,61772-678986,1,,1,,,https://t.pimg.jp/007/274/197/1/7274197.jpg,7274197,be glad,,,,,,,,,delighted,happy,pleased,,,,,,61772-1032005,,,,,,,,,61772-680484,61772-678986,61772-681560,,,,,
716866333,FALSE,finalized,3,5/7/15 11:32,44741-795792,0.6774,,1,,,https://t.pimg.jp/007/276/382/1/7276382.jpg,7276382,hair salon,,,,,,,,,hair-salon,,,,,,,,44741-795792,,,,,,,,,44741-692204,,,,,,,
716866334,FALSE,finalized,3,5/7/15 11:12,44741-795792,0.6897,,1,,,https://t.pimg.jp/007/276/408/1/7276408.jpg,7276408,hair salon,,,,,,,,,hair-salon,,,,,,,,44741-795792,,,,,,,,,44741-692204,,,,,,,
716866335,FALSE,finalized,3,5/7/15 13:03,5501-1584203,1,,1,,,https://t.pimg.jp/007/284/092/1/7284092.jpg,7284092,cool-looking,,,,,,,,,refreshing to look at,,,,,,,,5501-1584203,,,,,,,,,5501-1584204,,,,,,,
716866336,FALSE,finalized,3,5/7/15 10:26,3020-720058,0.6875,,1,,,https://t.pimg.jp/007/284/849/1/7284849.jpg,7284849,circumstances,,,,,,,,,livelihood,living,subsistence,,,,,,3020-713775,,,,,,,,,3020-694948,3020-694955,3020-720058,,,,,
716866337,FALSE,finalized,3,5/7/15 10:26,19544-680754,0.7097,,1,,,https://t.pimg.jp/007/285/414/1/7285414.jpg,7285414,eats,,,,,,,,,food,foodstuff,nourishing,,,,,,19544-689226,,,,,,,,,19544-680754,19544-690822,19544-696944,,,,,
716866338,FALSE,finalized,3,5/7/15 9:18,7289-697827,0.6562,,1,,,https://t.pimg.jp/007/286/216/1/7286216.jpg,7286216,bell-pepper,,,,,,,,,paprica,paprika,paprikas,,,,,,7289-764678,,,,,,,,,7289-726231,7289-697827,7289-752513,,,,,
716866339,FALSE,finalized,3,5/7/15 10:48,none,0.6562,,1,,,https://t.pimg.jp/007/291/586/1/7291586.jpg,7291586,play equipment,,,,,,,,,plaything,,,,,,,,1387-933282,,,,,,,,,1387-698701,,,,,,,
716866340,FALSE,finalized,3,5/7/15 14:06,44741-795792,1,,1,,,https://t.pimg.jp/007/293/006/1/7293006.jpg,7293006,hair salon,,,,,,,,,hair-salon,,,,,,,,44741-795792,,,,,,,,,44741-692204,,,,,,,
716866341,FALSE,finalized,3,5/7/15 9:14,3129-682123,0.6667,,1,,,https://t.pimg.jp/007/296/926/1/7296926.jpg,7296926,earthenware pot,,,,,,,,,jar,jug,tortoise,turtle,urn,vase,vat,,3129-728835,,,,,,,,,3129-693945,3129-694068,3129-704613,3129-682123,3129-705432,3129-705536,3129-705541,
716866342,FALSE,finalized,3,5/7/15 14:32,9634-686364,1,,1,,,https://t.pimg.jp/007/308/074/1/7308074.jpg,7308074,chip,,,,,,,,,gratuity,tip,,,,,,,9634-686364,,,,,,,,,9634-691907,9634-704435,,,,,,
716866343,FALSE,finalized,3,5/7/15 10:12,9634-686364,1,,1,,,https://t.pimg.jp/007/308/076/1/7308076.jpg,7308076,chip,,,,,,,,,gratuity,tip,,,,,,,9634-686364,,,,,,,,,9634-691907,9634-704435,,,,,,
716866344,FALSE,finalized,3,5/7/15 9:19,1431-700389,0.3438,,1,,,https://t.pimg.jp/007/309/435/1/7309435.jpg,7309435,ascending,,,,,,,,,climbing,promotion,rise,rising,,,,,1431-683438,,,,,,,,,1431-686619,1431-681614,1431-700385,1431-700389,,,,
716866345,FALSE,finalized,3,5/7/15 12:58,none,0.6875,,1,,,https://t.pimg.jp/007/309/435/1/7309435.jpg,7309435,cool-looking,,,,,,,,,refreshing to look at,,,,,,,,5501-1584203,,,,,,,,,5501-1584204,,,,,,,
716866347,FALSE,finalized,3,5/7/15 14:03,7279-689357,1,,1,,,https://t.pimg.jp/007/311/309/1/7311309.jpg,7311309,electric light,,,,,,,,,lamp,lamps,,,,,,,7279-689357,,,,,,,,,7279-681110,7279-681111,,,,,,
716866348,FALSE,finalized,3,5/7/15 15:09,6720-713132,1,,1,,,https://t.pimg.jp/007/315/295/1/7315295.jpg,7315295,confidence,,,,,,,,,faith,reliance,trust,,,,,,6720-680387,,,,,,,,,6720-690074,6720-713132,6720-704956,,,,,
716866349,FALSE,finalized,3,5/7/15 9:14,24042-804417,0.7,,1,,,https://t.pimg.jp/007/321/112/1/7321112.jpg,7321112,block,,,,,,,,,bricks,building block,building blocks,,,,,,24042-684673,,,,,,,,,24042-685144,24042-685322,24042-804417,,,,,
716866350,FALSE,finalized,3,5/7/15 12:03,24042-684673,0.6642,,1,,,https://t.pimg.jp/007/321/114/1/7321114.jpg,7321114,block,,,,,,,,,bricks,building block,building blocks,,,,,,24042-684673,,,,,,,,,24042-685144,24042-685322,24042-804417,,,,,
716866351,FALSE,finalized,3,5/7/15 9:04,24042-684673,0.6562,,1,,,https://t.pimg.jp/007/321/115/1/7321115.jpg,7321115,block,,,,,,,,,bricks,building block,building blocks,,,,,,24042-684673,,,,,,,,,24042-685144,24042-685322,24042-804417,,,,,
716866352,FALSE,finalized,3,5/7/15 11:03,none,0.6667,,1,,,https://t.pimg.jp/007/321/897/1/7321897.jpg,7321897,cool-looking,,,,,,,,,refreshing to look at,,,,,,,,5501-1584203,,,,,,,,,5501-1584204,,,,,,,
716866353,FALSE,finalized,3,5/7/15 11:07,49542-681838,1,,1,,,https://t.pimg.jp/007/323/999/1/7323999.jpg,7323999,shorthair,,,,,,,,,short hair,short-hair,,,,,,,49542-717463,,,,,,,,,49542-681838,49542-758449,,,,,,
716866354,FALSE,finalized,3,5/7/15 9:46,5501-1584203,1,,1,,,https://t.pimg.jp/007/327/540/1/7327540.jpg,7327540,cool-looking,,,,,,,,,refreshing to look at,,,,,,,,5501-1584203,,,,,,,,,5501-1584204,,,,,,,
716866355,FALSE,finalized,3,5/7/15 9:19,49542-681838,0.6875,,1,,,https://t.pimg.jp/007/332/009/1/7332009.jpg,7332009,shorthair,,,,,,,,,short hair,short-hair,,,,,,,49542-717463,,,,,,,,,49542-681838,49542-758449,,,,,,
716866356,FALSE,finalized,3,5/7/15 13:25,10767-706428,0.6667,,1,,,https://t.pimg.jp/007/332/569/1/7332569.jpg,7332569,wire,,,,,,,,,wires,,,,,,,,10767-706428,,,,,,,,,10767-706436,,,,,,,
716866357,FALSE,finalized,3,5/7/15 13:23,19544-680754,1,,1,,,https://t.pimg.jp/007/338/161/1/7338161.jpg,7338161,eats,,,,,,,,,food,foodstuff,nourishing,,,,,,19544-689226,,,,,,,,,19544-680754,19544-690822,19544-696944,,,,,
716866358,FALSE,finalized,3,5/7/15 14:18,6513-681582,1,,1,,,https://t.pimg.jp/007/338/472/1/7338472.jpg,7338472,mail,,,,,,,,,post,postal service,,,,,,,6513-681207,,,,,,,,,6513-681582,6513-707268,,,,,,
716866359,FALSE,finalized,3,5/7/15 12:52,2601-727019,1,,1,,,https://t.pimg.jp/007/340/423/1/7340423.jpg,7340423,aquarelle,,,,,,,,,watercolor,water color,watercolor painting,watercolour painting,,,,,2601-727019,,,,,,,,,2601-706011,2601-820465,2601-721868,2601-1434534,,,,
716866360,FALSE,finalized,3,5/7/15 9:19,4019-830145,1,,1,,,https://t.pimg.jp/007/343/894/1/7343894.jpg,7343894,variety of cherry tree with drooping branches,,,,,,,,,weeping cherry,weeping cherry tree,,,,,,,4019-1585600,,,,,,,,,4019-828704,4019-830145,,,,,,
716866361,FALSE,finalized,3,5/7/15 15:19,7289-697827,0.7097,,1,,,https://t.pimg.jp/007/344/048/1/7344048.jpg,7344048,bell-pepper,,,,,,,,,paprica,paprika,paprikas,,,,,,7289-764678,,,,,,,,,7289-726231,7289-697827,7289-752513,,,,,
716866362,FALSE,finalized,3,5/7/15 10:14,19544-680754,1,,1,,,https://t.pimg.jp/007/346/130/1/7346130.jpg,7346130,eats,,,,,,,,,food,foodstuff,nourishing,,,,,,19544-689226,,,,,,,,,19544-680754,19544-690822,19544-696944,,,,,
716866363,FALSE,finalized,3,5/7/15 11:37,120000-694365,1,,1,,,https://t.pimg.jp/007/351/109/1/7351109.jpg,7351109,lab,,,,,,,,,laboratories,laboratory,seminar room,study room,,,,,120000-694365,,,,,,,,,120000-715025,120000-679315,120000-872951,120000-802865,,,,
716866364,FALSE,finalized,3,5/7/15 9:06,19544-680754,1,,1,,,https://t.pimg.jp/007/351/259/1/7351259.jpg,7351259,eats,,,,,,,,,food,foodstuff,nourishing,,,,,,19544-689226,,,,,,,,,19544-680754,19544-690822,19544-696944,,,,,
716866365,FALSE,finalized,3,5/7/15 14:09,5501-1584204,1,,1,,,https://t.pimg.jp/007/354/966/1/7354966.jpg,7354966,cool-looking,,,,,,,,,refreshing to look at,,,,,,,,5501-1584203,,,,,,,,,5501-1584204,,,,,,,
716866366,FALSE,finalized,3,5/7/15 9:23,1387-698701,0.6306,,1,,,https://t.pimg.jp/007/381/300/1/7381300.jpg,7381300,play equipment,,,,,,,,,plaything,,,,,,,,1387-933282,,,,,,,,,1387-698701,,,,,,,
716866367,FALSE,finalized,3,5/7/15 9:43,16296-2059942,0.6897,,1,,,https://t.pimg.jp/007/382/059/1/7382059.jpg,7382059,childish,,,,,,,,,little,very young,,,,,,,16296-679114,,,,,,,,,16296-681159,16296-2059942,,,,,,
716866368,FALSE,finalized,3,5/7/15 12:42,7289-764678,0.6667,,1,,,https://t.pimg.jp/007/390/721/1/7390721.jpg,7390721,bell-pepper,,,,,,,,,paprica,paprika,paprikas,,,,,,7289-764678,,,,,,,,,7289-726231,7289-697827,7289-752513,,,,,
